iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew,test_mean_rew,test_median_rew,test_min_rew,test_max_rew
415,16593360,671,-25.102286999042217,0.28495030840620017,-0.020905701241467914,-5.591987276785714,-5.4547645,-9.095372,-2.978468,-1.810262,-1.810262,-1.810262,-1.810262
416,16633344,671,-25.15084366431603,0.29869244459729927,-0.016562685738044352,-5.715238705357143,-5.516401,-11.582161,-3.311697,-3.328955,-3.328955,-3.328955,-3.328955
417,16673328,671,-25.19571736164582,0.2801476559195763,-0.01715533593763748,-5.739190767857143,-5.384145500000001,-11.157932,-3.534739,-1.775235,-1.775235,-1.775235,-1.775235
418,16713312,671,-25.240503267141488,0.2515905336882824,-0.02176474093329757,-5.680851875,-5.469476,-10.140137,-3.360176,-2.239482,-2.239482,-2.239482,-2.239482
419,16753296,671,-25.283508745829263,0.24519956388916725,-0.019984496297246905,-5.5264554285714285,-5.455277000000001,-8.986834,-2.704676,-1.879561,-1.879561,-1.879561,-1.879561
420,16793280,671,-25.32502445807824,0.2832750252806223,-0.014391743158846974,-5.468666499999999,-5.1553735,-10.83184,-3.04018,-2.094771,-2.094771,-2.094771,-2.094771
421,16833264,671,-25.365985655173276,0.22478235030594546,-0.02306738801840206,-5.233707285714287,-5.035899000000001,-10.633645,-3.198921,-1.539244,-1.539244,-1.539244,-1.539244
422,16873248,671,-25.411983128083058,0.26817301208010086,-0.019376299363368443,-5.411103455357143,-5.1160985,-12.393147,-3.385702,-1.302582,-1.302582,-1.302582,-1.302582
423,16913232,671,-25.4566679587731,0.26461030011757825,-0.02216741967825398,-5.702776705357143,-5.309501,-12.999248,-3.19019,-1.017002,-1.017002,-1.017002,-1.017002
424,16953216,671,-25.503367355542306,0.2877685830570184,-0.017744722862251084,-5.466466151785714,-5.1395155,-10.003148,-3.109115,-2.288867,-2.288867,-2.288867,-2.288867
425,16993200,671,-25.549519925239757,0.274321289647084,-0.018856613801490778,-5.069506151785714,-4.8144345,-12.933033,-2.80492,-3.386586,-3.386586,-3.386586,-3.386586
426,17033184,671,-25.58462754274026,0.28317301363134995,-0.015614963105643908,-5.282511366071428,-5.075995000000001,-12.895935,-2.91148,-2.18345,-2.18345,-2.18345,-2.18345
427,17073168,671,-25.622106234232586,0.2465909318282054,-0.019907277232927394,-5.2150122946428565,-4.9540425,-9.06231,-2.959997,-1.862682,-1.862682,-1.862682,-1.862682
428,17113152,671,-25.665421965183356,0.2760459679728135,-0.016428066482610748,-5.431733767857144,-5.1337465,-10.394098,-3.517926,-2.779813,-2.779813,-2.779813,-2.779813
429,17153136,671,-25.707789435753455,0.31032243235371054,-0.016606860803101836,-5.2049966874999996,-4.950952,-9.315358,-3.117777,-1.926318,-1.926318,-1.926318,-1.926318
430,17193120,671,-25.750984162550708,0.30767370003920336,-0.01897551422766227,-5.2216580624999995,-5.092067500000001,-11.183523,-2.929145,-2.621848,-2.621848,-2.621848,-2.621848
431,17233104,671,-25.79317216628637,0.30403240884725863,-0.01713069325357001,-5.094444053571428,-4.927035,-11.476845,-2.332094,-2.32061,-2.32061,-2.32061,-2.32061
432,17273088,671,-25.834838206951435,0.2640252022980115,-0.01874996325165669,-5.211442839285714,-4.9501425,-11.751329,-2.946917,-2.236538,-2.236538,-2.236538,-2.236538
433,17313072,671,-25.874233627319335,0.28757971429671997,-0.01958886897826186,-5.2788863035714275,-5.1415535000000006,-10.550802,-2.727522,-2.681783,-2.681783,-2.681783,-2.681783
434,17353056,671,-25.91677772815411,0.2570836502963152,-0.02044700118711215,-5.142712651785715,-4.964188,-8.516741,-2.697881,-1.713447,-1.713447,-1.713447,-1.713447
435,17393040,670,-25.965293189806815,0.21911102751126657,-0.017775056683958377,-5.247396169642856,-4.901914,-11.321063,-3.215126,-2.541013,-2.541013,-2.541013,-2.541013
436,17433024,670,-26.013124730036807,0.2863314596601786,-0.015120656759543822,-5.169796571428571,-4.9061835,-17.667967,-3.051711,-2.28342,-2.28342,-2.28342,-2.28342
437,17473008,670,-26.055672738490962,0.27062026801017613,-0.019311829713450815,-5.037316473214285,-4.6300550000000005,-16.821144,-2.628624,-1.793912,-1.793912,-1.793912,-1.793912
438,17512992,670,-26.09807880108173,0.3031053323489733,-0.012226642642946947,-5.041816205357144,-4.894788,-11.81071,-2.888992,-1.677204,-1.677204,-1.677204,-1.677204
439,17552976,670,-26.1427893271813,0.20800260332150336,-0.01706944601967571,-4.85622475,-4.634359,-8.732676,-2.965433,-2.067343,-2.067343,-2.067343,-2.067343
440,17592960,670,-26.187876960558768,0.199138015967149,-0.02404246866891089,-5.133674125,-5.0681495000000005,-10.201558,-3.12885,-1.881899,-1.881899,-1.881899,-1.881899
441,17632944,670,-26.22948919442984,0.21354910262311116,-0.017864163167989597,-5.179256017857143,-4.960523,-14.32341,-2.945814,-2.173256,-2.173256,-2.173256,-2.173256
442,17672928,670,-26.275444510044196,0.24749689667652816,-0.01990617615631028,-5.027223133928572,-4.8112235,-11.7934,-2.76288,-1.842686,-1.842686,-1.842686,-1.842686
443,17712912,670,-26.318727904099685,0.20473233610391617,-0.017909250315092204,-4.8951633928571425,-4.6020495,-9.428395,-2.77617,-1.15206,-1.15206,-1.15206,-1.15206
444,17752896,670,-26.361995638333834,0.2140307169312086,-0.020784564503698606,-4.802455883928571,-4.5178205,-9.04783,-2.629911,-1.401757,-1.401757,-1.401757,-1.401757
445,17792880,670,-26.403725404005783,0.23951741493283174,-0.014063767090892024,-4.952282214285715,-4.565818999999999,-14.008481,-3.077784,-1.570091,-1.570091,-1.570091,-1.570091
446,17832864,670,-26.443996043082997,0.2124060074870403,-0.02056878177195941,-4.8544290892857145,-4.7566165,-7.86706,-2.424657,-1.571566,-1.571566,-1.571566,-1.571566
447,17872848,670,-26.49141759138841,0.24855162545274465,-0.012431978413391893,-4.731715964285714,-4.647194,-9.164294,-2.358519,-0.873998,-0.873998,-0.873998,-0.873998
448,17912832,670,-26.542400272075948,0.24873105466174775,-0.008712932844802988,-4.816017839285714,-4.6051265,-10.673005,-2.654549,-1.21784,-1.21784,-1.21784,-1.21784
449,17952816,669,-26.585319597293168,0.22422795595648962,-0.01907409522189902,-4.663911142857143,-4.442207,-9.681716,-2.410491,-1.476014,-1.476014,-1.476014,-1.476014
450,17992800,669,-26.625627204699395,0.2645646934899,-0.018640238389269096,-4.943403223214285,-4.6050295000000006,-8.378576,-2.937586,-1.515189,-1.515189,-1.515189,-1.515189
451,18032784,669,-26.67253930507562,0.21232985778210256,-0.019540567533747378,-4.990341776785714,-4.59685,-11.706599,-2.453213,-0.896933,-0.896933,-0.896933,-0.896933
452,18072768,669,-26.722751407134226,0.24754737126521575,-0.011467764750938305,-4.9013819821428575,-4.862261999999999,-8.024889,-2.951641,-1.161381,-1.161381,-1.161381,-1.161381
453,18112752,669,-26.7685188293457,0.23645081697748258,-0.018251644230543044,-5.309481767857142,-4.747365500000001,-51.367111,-2.827897,-2.253002,-2.253002,-2.253002,-2.253002
454,18152736,669,-26.809756636008238,0.2364147794743379,-0.01307441467224868,-4.754216982142856,-4.578836,-9.575114,-2.581727,-3.359796,-3.359796,-3.359796,-3.359796
455,18192720,669,-26.85555795033773,0.20820396887377288,-0.016357902767441163,-4.586170928571429,-4.3766375,-8.56774,-2.74099,-2.865766,-2.865766,-2.865766,-2.865766
456,18232704,669,-26.899633114154522,0.22477098806546283,-0.017308316250320133,-4.807396598214285,-4.6599664999999995,-11.92207,-2.385582,-2.202202,-2.202202,-2.202202,-2.202202
457,18272688,669,-26.940747422438402,0.19683102087523693,-0.01969877951059271,-4.810686303571429,-4.5403905,-11.242088,-2.462881,-1.72538,-1.72538,-1.72538,-1.72538
458,18312672,669,-26.98424378419534,0.1909402490139772,-0.018297263994137235,-4.4499380625,-4.242647,-8.827782,-2.417389,-1.604451,-1.604451,-1.604451,-1.604451
459,18352656,669,-27.02370461194943,0.2201556357435691,-0.01651653612251931,-4.380526544642857,-4.246352,-6.839272,-2.685961,-1.559627,-1.559627,-1.559627,-1.559627
460,18392640,669,-27.0655303808359,0.20574758159808623,-0.014653015841106072,-4.717161455357143,-4.6255865,-9.147646,-2.43364,-1.425257,-1.425257,-1.425257,-1.425257
461,18432624,669,-27.109208962856194,0.21278229191517217,-0.012779447914978776,-4.463262589285714,-4.3198305,-8.585556,-2.606911,-1.350022,-1.350022,-1.350022,-1.350022
462,18472608,669,-27.152163852789464,0.188662570514358,-0.01787976694988454,-4.549029169642857,-4.451323,-10.619994,-1.787262,-1.879251,-1.879251,-1.879251,-1.879251
463,18512592,669,-27.199110036018567,0.16841317420968643,-0.01679451181967474,-4.5376856964285714,-4.301432500000001,-10.578149,-2.40795,-2.525294,-2.525294,-2.525294,-2.525294
464,18552576,669,-27.245361538422415,0.19953503599629188,-0.020294304983056066,-4.3962265446428574,-4.2647695,-8.10028,-2.840234,-1.542797,-1.542797,-1.542797,-1.542797
465,18592560,669,-27.290684783153043,0.22268106067218843,-0.021080324353160672,-4.5043458124999995,-4.3550755,-7.395717,-2.394677,-0.798986,-0.798986,-0.798986,-0.798986
466,18632544,669,-27.338192387116262,0.20002044977094882,-0.019840613614574884,-4.795849758928571,-4.33681,-9.647882,-2.415095,-1.122697,-1.122697,-1.122697,-1.122697
467,18672528,669,-27.380847691266965,0.2069159363133785,-0.02102568499921733,-4.709907392857143,-4.463127500000001,-9.697867,-2.390008,-1.719353,-1.719353,-1.719353,-1.719353
468,18712512,669,-27.426231149526743,0.19396480965690735,-0.018285631781560743,-4.511035285714286,-4.3507085,-10.190966,-2.706005,-1.877243,-1.877243,-1.877243,-1.877243
469,18752496,669,-27.473322188548554,0.18897614857325187,-0.013051615037674753,-4.417491723214285,-4.397869,-8.158023,-2.162425,-0.999857,-0.999857,-0.999857,-0.999857
470,18792480,669,-27.514565052130283,0.1847333819915851,-0.019276023925116393,-4.420450330357143,-4.238713,-8.454277,-2.667134,-2.072116,-2.072116,-2.072116,-2.072116
471,18832464,669,-27.55612145937406,0.21564112071616529,-0.017619576489829716,-4.384388491071428,-4.186038,-11.113103,-2.170516,-0.959365,-0.959365,-0.959365,-0.959365
472,18872448,669,-27.59945867000482,0.2170293241643753,-0.01481384256549063,-4.7541515,-4.268231500000001,-19.515159,-2.655568,-1.584454,-1.584454,-1.584454,-1.584454
473,18912432,669,-27.637885538736978,0.21307294231194715,-0.018415206684454833,-4.500577508928571,-4.3517,-6.931124,-2.260838,-1.302783,-1.302783,-1.302783,-1.302783
474,18952416,669,-27.67432859860934,0.21661140565306714,-0.018226806761529775,-4.231183767857143,-3.986032,-7.698191,-2.123993,-0.626237,-0.626237,-0.626237,-0.626237
475,18992400,669,-27.72178603930351,0.17645003925531338,-0.01751471100972431,-4.340181776785714,-4.080462,-9.763112,-2.309478,-1.219941,-1.219941,-1.219941,-1.219941
476,19032384,669,-27.769410236065205,0.20241669026704934,-0.01299325861529304,-4.236230080357143,-4.040293999999999,-9.065205,-1.961493,-0.945136,-0.945136,-0.945136,-0.945136
477,19072368,669,-27.808264463375775,0.22334100441672863,-0.011406895729119125,-4.343598267857142,-4.0029330000000005,-12.8033,-2.309864,-0.678811,-0.678811,-0.678811,-0.678811
478,19112352,669,-27.84976088695037,0.2083581849359549,-0.01219205413926363,-4.4645183571428575,-4.2632639999999995,-9.764626,-2.150341,-1.209725,-1.209725,-1.209725,-1.209725
479,19152336,669,-27.890550720997346,0.18555457428670846,-0.020185540388868106,-4.187555633928571,-3.9749204999999996,-8.23059,-2.129154,-2.08862,-2.08862,-2.08862,-2.08862
480,19192320,669,-27.93342432364439,0.21196231003373098,-0.021558140148651244,-4.4160491339285715,-4.1580245,-9.630977,-2.409079,-0.923251,-0.923251,-0.923251,-0.923251
481,19232304,669,-27.973781199332997,0.226165440143683,-0.011990162221459636,-4.3385070625,-4.096481000000001,-13.243813,-2.151855,-1.165353,-1.165353,-1.165353,-1.165353
482,19272288,669,-28.013790487631773,0.24499748209730174,-0.015312444398837098,-4.258504053571429,-3.8798455,-11.221141,-2.372827,-1.207227,-1.207227,-1.207227,-1.207227
483,19312272,669,-28.052655684642303,0.22521438134404329,-0.02123473696268868,-4.3892083571428575,-3.9032285,-11.965578,-2.606628,-1.047915,-1.047915,-1.047915,-1.047915
484,19352256,669,-28.09826267438057,0.20636805389554072,-0.01576607045849997,-4.185511392857142,-3.8909615,-11.388039,-1.896433,-0.7812,-0.7812,-0.7812,-0.7812
485,19392240,669,-28.142040673280373,0.22419770397245883,-0.018402584065580204,-3.992011553571428,-3.8235585,-8.479962,-2.342142,-0.656016,-0.656016,-0.656016,-0.656016
486,19432224,669,-28.178459959763746,0.25406039254023477,-0.015362742362217081,-4.156791839285714,-3.938872,-16.992739,-1.965202,-1.752239,-1.752239,-1.752239,-1.752239
487,19472208,669,-28.20845201932467,0.2515751574379511,-0.016524495913136678,-4.056968258928571,-3.7059595,-18.875195,-2.165829,-0.702057,-0.702057,-0.702057,-0.702057
488,19512192,669,-28.248639331719815,0.24043236770308934,-0.01712132200362901,-4.0386843839285715,-3.7863945,-9.636025,-1.966178,-1.22575,-1.22575,-1.22575,-1.22575
489,19552176,669,-28.28651489355625,0.22613988052576017,-0.01516575078802793,-4.027847178571428,-3.7582430000000002,-10.531556,-2.286626,-0.529462,-0.529462,-0.529462,-0.529462
490,19592160,669,-28.320532016265087,0.20193350602609988,-0.020895323723809082,-3.6970568214285713,-3.4787695000000003,-6.389273,-1.661589,-0.945936,-0.945936,-0.945936,-0.945936
491,19632144,669,-28.358126635429187,0.19384935139081416,-0.014052289445941987,-3.9819640178571425,-3.694149,-9.52614,-2.038143,-0.151658,-0.151658,-0.151658,-0.151658
492,19672128,669,-28.400713309263573,0.21695315808487625,-0.01523388473988001,-3.8778025089285713,-3.717022,-8.09015,-2.13108,-0.986573,-0.986573,-0.986573,-0.986573
493,19712112,669,-28.4424808208759,0.19266263687839874,-0.0108338644903014,-3.8642237589285715,-3.49591,-7.743194,-2.155334,-0.133425,-0.133425,-0.133425,-0.133425
494,19752096,669,-28.485283435919346,0.20593480453468285,-0.016845667379003806,-3.865511348214285,-3.625062,-10.191665,-2.262332,-0.766514,-0.766514,-0.766514,-0.766514
495,19792080,669,-28.53451203566331,0.22533446781528302,-0.014567841416021857,-3.8936669375,-3.7055865,-8.400641,-1.194334,-0.811202,-0.811202,-0.811202,-0.811202
496,19832064,669,-28.57475087581537,0.20039594443753744,-0.015339674657055487,-3.771438098214286,-3.610944,-8.947224,-2.065373,-0.166492,-0.166492,-0.166492,-0.166492
497,19872048,669,-28.614959853734725,0.17968945661798502,-0.020807442472925267,-3.612418455357143,-3.5552145,-5.973849,-1.555447,-0.736925,-0.736925,-0.736925,-0.736925
498,19912032,669,-28.663322101495204,0.16407537616025178,-0.011197287808969145,-3.7515195446428575,-3.468779,-8.169343,-2.267513,-0.846007,-0.846007,-0.846007,-0.846007
499,19952016,669,-28.710143519670535,0.19569715819297692,-0.015649429949954562,-3.8715527589285714,-3.5855335,-8.300192,-1.861992,-0.352695,-0.352695,-0.352695,-0.352695
500,19992000,669,-28.745923174344576,0.1713628114416049,-0.018019118160457134,-3.6947798214285714,-3.4877005,-7.491126,-1.961871,-0.467172,-0.467172,-0.467172,-0.467172
501,20031984,669,-28.780646387736002,0.1720051110937045,-0.017256294300358813,-3.6958009017857143,-3.516565,-7.490917,-2.179358,-1.096912,-1.096912,-1.096912,-1.096912
502,20071968,669,-28.82795561766013,0.1684008182718968,-0.014894789678398341,-3.796484491071429,-3.6753695,-7.131907,-1.713611,-1.099287,-1.099287,-1.099287,-1.099287
503,20111952,669,-28.875383421090934,0.1840574460151868,-0.012654403782755999,-4.0320148839285705,-3.84011,-11.481423,-2.015103,-1.68804,-1.68804,-1.68804,-1.68804
504,20151936,669,-28.917507895445212,0.16773885044340903,-0.012008746218261644,-3.9948182500000002,-3.7395985,-8.723841,-2.056515,-1.877755,-1.877755,-1.877755,-1.877755
505,20191920,669,-28.958850616063827,0.16467085774892415,-0.013636669640441258,-3.6540858928571427,-3.452508,-9.20471,-1.852758,-0.595775,-0.595775,-0.595775,-0.595775
506,20231904,669,-29.000534297258426,0.166870712240537,-0.01861503293307928,-3.7482576875,-3.447299,-10.099989,-2.086701,-0.770435,-0.770435,-0.770435,-0.770435
507,20271888,669,-29.039116331247183,0.16847117324956717,-0.01882465701095591,-3.987657625,-3.753596,-7.480628,-1.85117,-1.358676,-1.358676,-1.358676,-1.358676
508,20311872,669,-29.07752253214518,0.19505129226793846,-0.019559585225742453,-3.8036456517857147,-3.586195,-10.150819,-1.745022,-0.877007,-0.877007,-0.877007,-0.877007
509,20351856,669,-29.119452334672978,0.21686869668654907,-0.01298990248290302,-3.7290899374999995,-3.492721,-7.155501,-1.823878,-1.300488,-1.300488,-1.300488,-1.300488
510,20391840,669,-29.160751567742764,0.24576696273512566,-0.015966483908540306,-3.903971678571429,-3.620959,-8.892092,-1.796423,-0.917216,-0.917216,-0.917216,-0.917216
511,20431824,669,-29.20310849409837,0.2001203283094443,-0.01236345535526664,-3.7327215089285715,-3.5264195000000003,-7.470513,-2.284395,-0.874765,-0.874765,-0.874765,-0.874765
512,20471808,669,-29.243267455467812,0.22708222632988906,-0.012542044555905308,-3.588714892857143,-3.4183635,-9.507842,-1.907305,-0.735476,-0.735476,-0.735476,-0.735476
513,20511792,669,-29.28217665354411,0.24858399032591244,-0.015957896135632137,-3.799342919642857,-3.412241,-8.904141,-1.678352,-1.115203,-1.115203,-1.115203,-1.115203
514,20551776,669,-29.31818751310691,0.2689068898463096,-0.018096947625767475,-3.6311048928571426,-3.404694,-12.055396,-1.72751,-0.331734,-0.331734,-0.331734,-0.331734
515,20591760,669,-29.35641575348683,0.23915068715428695,-0.015214861242379694,-3.5625495357142856,-3.3429159999999998,-8.473947,-1.717718,-0.660076,-0.660076,-0.660076,-0.660076
516,20631744,669,-29.3889189353356,0.2017479164287066,-0.022067504636316487,-3.3964793660714285,-3.163497,-7.715874,-1.650825,-1.037745,-1.037745,-1.037745,-1.037745
517,20671728,669,-29.42060064169077,0.2594767716068488,-0.01694215354270851,-3.517320830357143,-3.3689565000000004,-7.138851,-1.476922,-1.030148,-1.030148,-1.030148,-1.030148
518,20711712,669,-29.46080025892991,0.25191268905615194,-0.015643459182749026,-3.741890660714285,-3.4823135,-9.364606,-1.134912,-1.354707,-1.354707,-1.354707,-1.354707
519,20751696,669,-29.495576980786446,0.23281763648757567,-0.015171131571211543,-3.634088973214286,-3.3505735000000003,-7.647483,-1.408369,-0.764128,-0.764128,-0.764128,-0.764128
520,20791680,669,-29.530101942404723,0.18996269502318822,-0.012813835843012501,-3.4830417589285716,-3.2766669999999998,-11.160341,-1.63456,-1.395405,-1.395405,-1.395405,-1.395405
521,20831664,669,-29.568884262671837,0.16899370421201754,-0.014011768267842993,-3.410197991071428,-3.329644,-7.213719,-1.532683,-0.720962,-0.720962,-0.720962,-0.720962
522,20871648,669,-29.609500214992426,0.1782972266085637,-0.01614885904261824,-3.5503015714285717,-3.306696,-9.038893,-1.493856,-0.551767,-0.551767,-0.551767,-0.551767
523,20911632,669,-29.655068020942885,0.18233284547160833,-0.013879166142503844,-3.4846010535714287,-3.233432,-9.388852,-1.650952,-0.774382,-0.774382,-0.774382,-0.774382
524,20951616,669,-29.702083215958034,0.1787592045007608,-0.019980119578009874,-3.529285607142857,-3.374643,-7.857214,-1.687406,-0.449178,-0.449178,-0.449178,-0.449178
525,20991600,669,-29.74550083356026,0.1583986949844238,-0.017109634741243496,-3.591260017857142,-3.4075295,-6.40124,-1.765864,-1.089213,-1.089213,-1.089213,-1.089213
526,21031584,669,-29.787491431603065,0.1611964999865263,-0.01599447984024151,-3.3635139910714287,-3.296588,-7.078319,-1.545738,-0.258992,-0.258992,-0.258992,-0.258992
527,21071568,669,-29.82446920443804,0.150448130730253,-0.013624873891986237,-3.244509321428571,-3.0493015000000003,-5.979266,-1.649854,-2.78725,-2.78725,-2.78725,-2.78725
528,21111552,669,-29.861260844499636,0.14659181462648588,-0.008969267686841658,-3.225645178571429,-3.142029,-6.371306,-1.477894,-0.356785,-0.356785,-0.356785,-0.356785
529,21151536,669,-29.903100121326936,0.1636939168931582,-0.01835403710177231,-3.345702973214286,-3.1997405,-6.386587,-1.78078,-1.17049,-1.17049,-1.17049,-1.17049
530,21191520,669,-29.93792982835036,0.1821830567736656,-0.014682149669067421,-3.2179824821428573,-3.0468645,-7.629639,-1.429537,-1.158447,-1.158447,-1.158447,-1.158447
531,21231504,669,-29.980315218216333,0.15948232627258851,-0.02130090237148509,-3.215569580357143,-2.9832735,-7.388923,-1.304533,-0.5014,-0.5014,-0.5014,-0.5014
532,21271488,669,-30.019871286245493,0.15638127971249513,-0.010365255067247349,-3.2006653660714286,-3.083112,-9.326707,-1.3519,-1.321527,-1.321527,-1.321527,-1.321527
533,21311472,669,-30.055855633662297,0.1635324434019052,-0.012708847435603205,-3.0861483124999998,-3.041836,-7.08944,-1.451472,-0.486864,-0.486864,-0.486864,-0.486864
534,21351456,669,-30.097606903467423,0.18125080002041963,-0.016269801796648282,-3.550522419642857,-3.0231735,-10.216676,-1.554354,-0.401123,-0.401123,-0.401123,-0.401123
535,21391440,668,-30.141750878554124,0.14552729272116452,-0.018682915694080295,-3.093810401785714,-3.093832,-8.873307,-1.468278,-0.450314,-0.450314,-0.450314,-0.450314
536,21431424,668,-30.18436440687913,0.14272382562645736,-0.017574346155869044,-3.053326464285714,-2.8552295,-7.501563,-1.242212,-0.163881,-0.163881,-0.163881,-0.163881
537,21471408,668,-30.229958949944912,0.13446809370548296,-0.01729559982035519,-3.2184128303571424,-3.0824795,-6.955867,-1.755896,-0.409629,-0.409629,-0.409629,-0.409629
538,21511392,668,-30.267313008430676,0.14811994093350875,-0.02069993773956622,-3.1242892410714282,-3.1337265,-7.519266,-0.923993,-0.861361,-0.861361,-0.861361,-0.861361
539,21551376,668,-30.297086177728115,0.15520232648421556,-0.01577563875930187,-2.851442026785714,-2.7864959999999996,-5.327267,-1.073211,-0.503629,-0.503629,-0.503629,-0.503629
540,21591360,668,-30.325626133649777,0.1598577889112326,-0.012798443439828588,-3.0048245357142855,-2.8303325,-8.377958,-0.66999,-0.353725,-0.353725,-0.353725,-0.353725
541,21631344,668,-30.361924508901744,0.16726530902087688,-0.011103553345534378,-3.100221366071428,-2.9916850000000004,-8.042707,-1.087061,-0.312731,-0.312731,-0.312731,-0.312731
542,21671328,668,-30.400836387047402,0.19267214317925466,-0.012359227374355004,-3.2962114464285714,-2.915022,-8.366632,-1.203682,-0.499853,-0.499853,-0.499853,-0.499853
543,21711312,668,-30.44122726244804,0.18903508979158523,-0.01584211164751114,-3.3038534285714283,-3.056437,-7.901143,-1.386482,-0.631414,-0.631414,-0.631414,-0.631414
544,21751296,668,-30.4799192575308,0.16599070946088967,-0.016424445137202454,-3.1001125892857146,-2.8101760000000002,-10.305439,-1.23389,0.024003,0.024003,0.024003,0.024003
545,21791280,668,-30.516300357916418,0.18055810308418213,-0.008485113683668598,-2.8980559017857144,-2.7550165,-6.675252,-0.932744,-0.450562,-0.450562,-0.450562,-0.450562
546,21831264,668,-30.549716470180414,0.14626501876478776,-0.01449098313710121,-2.8937454196428574,-2.686033,-5.95449,-1.160044,-0.175553,-0.175553,-0.175553,-0.175553
547,21871248,668,-30.585951355176093,0.1547176513629846,-0.015069370616075526,-2.9537221160714284,-2.8794975,-5.366006,-1.283935,-0.17512,-0.17512,-0.17512,-0.17512
548,21911232,667,-30.628027016077287,0.14422387556196786,-0.012064772455069499,-2.921616044642857,-2.8143279999999997,-5.923903,-0.885283,-0.748309,-0.748309,-0.748309,-0.748309
549,21951216,667,-30.66919156098977,0.1344579593397868,-0.010717172619423274,-2.9259088035714287,-2.6884055,-7.264503,-0.78302,-0.228925,-0.228925,-0.228925,-0.228925
550,21991200,667,-30.710304206456893,0.1379557699442674,-0.011417132335051206,-2.966841741071429,-2.6739625,-8.339746,-1.28704,-0.376706,-0.376706,-0.376706,-0.376706
551,22031184,667,-30.752670410351875,0.15410016802832102,-0.011486927387420274,-2.777704883928571,-2.654995,-7.852587,-1.078327,-0.030712,-0.030712,-0.030712,-0.030712
552,22071168,667,-30.79014356075189,0.18569527681057268,-0.00930943059438738,-2.7789711607142853,-2.622993,-6.214158,-0.998764,-0.135363,-0.135363,-0.135363,-0.135363
553,22111152,667,-30.825447351504597,0.1790830750304919,-0.008617016659543598,-2.809293116071428,-2.487714,-7.97974,-1.205053,-0.959826,-0.959826,-0.959826,-0.959826
554,22151136,667,-30.861177654755423,0.1513485624622076,-0.015151835706236828,-2.923974026785714,-2.7222584999999997,-7.102758,-1.298692,-0.601505,-0.601505,-0.601505,-0.601505
555,22191120,667,-30.896882741879192,0.1587633479291048,-0.008659780937551449,-3.007270830357143,-2.8866509999999996,-6.388779,-0.950863,-0.260605,-0.260605,-0.260605,-0.260605
556,22231104,667,-30.93329924069918,0.16045971041879592,-0.016995408573954287,-2.7846723482142854,-2.584598,-5.852655,-0.9885,0.235633,0.235633,0.235633,0.235633
557,22271088,667,-30.971568709153395,0.15699178003347836,-0.011939034047211932,-2.7085886428571433,-2.6163714999999996,-6.000648,-1.030837,0.134964,0.134964,0.134964,0.134964
558,22311072,667,-31.011207937582945,0.13984329390984315,-0.01231224492948968,-2.958683883928571,-2.784975,-9.473155,-0.564434,-0.556297,-0.556297,-0.556297,-0.556297
559,22351056,667,-31.051880547939202,0.15135881293278475,-0.014078839102307356,-2.9118203303571426,-2.6061855,-6.151885,-1.46395,-0.608069,-0.608069,-0.608069,-0.608069
560,22391040,667,-31.09077682495117,0.1610504585198867,-0.01367596712803695,-2.9711153392857144,-2.663434,-9.545785,-0.584392,-0.033292,-0.033292,-0.033292,-0.033292
561,22431024,667,-31.127776747483473,0.16112847799100938,-0.01309561709360703,-2.8855457589285716,-2.66691,-7.500922,-0.530733,-0.477366,-0.477366,-0.477366,-0.477366
562,22471008,667,-31.163183804047414,0.1795459324350724,-0.012430875420343513,-2.9393362589285714,-2.776389,-7.195214,-1.042242,-0.489041,-0.489041,-0.489041,-0.489041
563,22510992,667,-31.19347929343199,0.14782334469640868,-0.013415338652274117,-2.8885994196428575,-2.7921925,-5.640465,-0.941058,-0.392718,-0.392718,-0.392718,-0.392718
564,22550976,667,-31.2248871974456,0.14372726963498653,-0.01637762132524632,-2.7181876696428566,-2.576514,-7.591282,-1.043898,-0.83761,-0.83761,-0.83761,-0.83761
565,22590960,667,-31.26636029756986,0.14991957293106958,-0.01234194989717649,-2.906085142857143,-2.755847,-11.022805,-1.294638,0.021871,0.021871,0.021871,0.021871
566,22630944,667,-31.305549318362505,0.14448586283490444,-0.00880106530817918,-2.857121892857143,-2.7493105,-6.790206,-1.063213,-0.337062,-0.337062,-0.337062,-0.337062
567,22670928,666,-31.34013989766439,0.1535448908423766,-0.011085185598811874,-2.780501991071429,-2.647187,-10.049107,-0.814421,-0.178992,-0.178992,-0.178992,-0.178992
568,22710912,666,-31.383483187357584,0.13671066645437327,-0.008409499033568397,-2.6251459017857144,-2.4468475,-7.275524,-0.574518,-0.591862,-0.591862,-0.591862,-0.591862
569,22750896,666,-31.420035181290064,0.14495262913405896,-0.010874543685442918,-2.6637070714285715,-2.4743055,-7.196351,-0.731595,0.046002,0.046002,0.046002,0.046002
570,22790880,666,-31.452763337355393,0.15053606064846883,-0.015121172276047172,-2.958940517857143,-2.7189365,-7.243711,-0.909293,-0.449007,-0.449007,-0.449007,-0.449007
571,22830864,666,-31.48942958147098,0.14990459999594932,-0.009292552662361394,-2.820423258928571,-2.605076,-7.857856,-1.212942,-0.981738,-0.981738,-0.981738,-0.981738
